moisture,pH,EC,nitrogen,phosphorus,potassium,soilTemperature,airTemperature,airHumidity,soilHealth
10.56,4.72,2.96,29.48,9.06,18.11,36.32,36.03,94.59,Needs Attention
83.04,8.65,2.92,1.8,8.86,9.45,36.26,36.19,93.65,Needs Attention
13.61,5.12,2.89,8.62,17.24,7.53,32.81,41.45,97.58,Needs Attention
9.48,5.06,2.51,29.66,11.53,21.86,20.7,35.74,26.84,Needs Attention
75.55,6.6,1.93,40.06,21.51,35.21,30.19,34.78,50.76,Moderate
35.0,5.54,2.03,35.29,9.58,36.48,32.81,33.86,81.74,Moderate
44.86,6.67,1.15,67.26,39.39,40.54,22.44,24.39,80.31,Healthy
93.72,5.08,0.3,19.74,2.33,23.78,16.45,12.22,36.47,Needs Attention
46.34,6.98,1.39,69.66,36.92,62.26,22.12,22.49,64.59,Healthy
93.28,8.44,2.63,9.89,8.88,24.32,16.45,16.41,95.02,Needs Attention
56.07,5.92,1.09,60.37,30.85,57.48,23.37,23.41,63.32,Healthy
77.87,7.6,1.94,42.85,32.3,18.24,32.57,32.05,87.4,Moderate
30.91,6.97,1.73,69.9,45.4,50.46,23.09,24.52,70.53,Healthy
62.6,8.41,2.28,32.19,27.98,36.03,32.12,35.22,50.6,Moderate
37.48,7.92,2.0,35.22,20.22,27.06,30.98,32.31,100.0,Moderate
88.68,4.47,2.98,5.37,10.73,17.64,18.22,16.45,97.44,Needs Attention
44.1,6.9,1.39,56.99,50.69,52.71,29.36,20.01,71.91,Healthy
57.66,7.08,1.16,60.93,41.63,51.32,23.21,26.55,80.45,Healthy
40.81,6.84,1.77,49.56,26.36,52.38,26.43,18.11,80.8,Healthy
40.68,5.35,1.07,38.04,18.33,34.02,31.22,32.17,38.19,Moderate
44.41,6.27,0.95,59.02,26.28,66.19,23.05,23.14,82.04,Healthy
47.33,6.52,1.38,69.32,31.37,60.7,23.07,25.66,76.19,Healthy
28.31,6.04,2.59,37.94,28.22,8.98,32.13,34.99,55.57,Moderate
52.97,6.96,1.18,55.82,40.58,45.63,23.34,28.26,75.96,Healthy
32.36,7.52,2.22,45.19,27.89,28.21,30.94,34.37,38.18,Moderate
78.13,7.57,0.74,20.92,31.46,22.2,31.5,32.45,38.81,Moderate
2.63,8.79,0.56,23.56,9.11,12.99,12.82,18.65,96.48,Needs Attention
64.32,5.87,1.97,51.46,26.33,44.42,30.78,29.79,53.31,Moderate
47.39,7.59,1.49,52.23,43.32,50.53,21.44,21.17,70.99,Healthy
58.39,6.46,1.64,48.18,22.8,44.52,26.59,26.96,67.19,Healthy
35.56,6.74,1.79,61.96,53.67,65.21,24.55,30.55,85.7,Healthy
86.84,4.88,0.26,23.35,12.32,11.08,18.59,36.85,20.0,Needs Attention
56.36,6.2,1.18,55.3,28.45,47.93,23.56,30.93,73.28,Healthy
82.21,4.74,0.61,18.36,12.93,22.46,32.53,38.14,25.58,Needs Attention
27.86,5.56,1.04,31.62,17.72,30.66,32.33,32.95,81.33,Moderate
15.82,8.32,2.54,20.96,12.0,17.99,36.08,36.71,28.34,Needs Attention
69.26,8.79,0.83,37.12,23.87,29.48,31.54,33.41,100.0,Moderate
16.89,4.88,0.49,27.41,10.65,13.14,37.2,15.49,39.01,Needs Attention
15.35,8.5,0.39,11.34,17.43,19.6,35.64,15.82,40.49,Needs Attention
76.43,5.48,2.68,21.75,13.5,11.43,13.71,36.36,31.26,Needs Attention
8.43,5.15,0.7,13.7,9.19,12.15,37.51,38.01,92.73,Needs Attention
51.51,6.22,0.87,64.43,48.15,52.72,23.52,22.97,82.5,Healthy
26.84,5.51,0.66,47.49,20.55,36.64,25.8,35.42,84.63,Moderate
45.04,6.56,1.45,68.14,51.77,53.48,25.06,26.45,76.33,Healthy
37.31,5.84,0.29,20.49,34.22,21.81,33.83,32.4,44.69,Moderate
84.92,8.46,0.79,19.12,3.29,19.15,36.27,19.51,34.48,Needs Attention
62.18,7.86,2.56,19.86,19.34,28.3,32.43,31.83,89.14,Moderate
49.77,6.42,1.43,52.91,43.0,46.1,22.72,22.09,91.86,Healthy
16.5,7.28,2.2,48.75,21.48,38.54,29.09,37.07,92.67,Moderate
42.62,6.42,1.43,40.46,33.42,50.46,25.49,31.51,67.71,Healthy
34.93,8.0,2.34,51.08,24.6,36.6,31.91,32.06,96.87,Moderate
59.76,5.52,2.52,44.42,29.92,28.1,31.87,33.85,98.87,Moderate
24.37,8.19,2.47,39.96,14.66,29.84,30.88,35.88,88.89,Moderate
65.03,6.58,1.62,49.76,47.88,57.19,23.58,25.7,77.81,Healthy
35.74,6.75,1.97,67.01,30.19,47.81,22.28,30.88,52.18,Healthy
70.55,6.04,1.06,42.01,15.31,23.13,36.2,32.87,71.85,Moderate
16.24,8.07,2.37,40.67,37.39,21.97,32.59,34.87,83.57,Moderate
29.62,5.4,0.42,34.84,31.4,29.25,29.55,30.44,94.5,Moderate
24.99,5.13,0.55,21.19,12.31,24.25,35.2,34.3,95.53,Needs Attention
49.65,6.59,1.27,52.7,41.85,52.18,23.43,27.92,67.11,Healthy
45.95,7.08,1.63,54.9,34.03,40.89,20.39,25.04,70.4,Healthy
87.33,4.92,2.9,10.6,7.65,17.23,14.57,35.18,94.73,Needs Attention
29.7,5.8,1.85,24.09,33.46,33.23,35.7,32.96,33.22,Moderate
35.99,7.83,2.19,44.51,5.57,31.24,31.8,30.57,82.93,Moderate
26.9,6.0,2.15,30.13,12.19,25.78,31.05,34.18,43.36,Moderate
10.08,4.72,2.8,21.02,17.39,20.6,35.57,21.49,27.45,Needs Attention
84.98,7.52,2.25,42.72,16.65,23.47,28.72,31.64,72.86,Moderate
11.14,8.39,2.85,15.51,12.55,26.94,14.34,36.87,94.45,Needs Attention
43.8,6.4,1.52,69.13,46.51,63.13,27.58,26.52,88.84,Healthy
27.76,7.66,0.55,17.91,17.24,35.31,31.51,34.03,58.53,Moderate
52.66,6.85,1.79,57.86,39.65,60.03,25.88,24.29,71.17,Healthy
49.29,6.98,1.48,50.16,33.53,59.12,22.91,22.43,73.1,Healthy
58.4,6.44,1.63,65.44,26.95,63.0,25.32,26.16,69.31,Healthy
66.97,7.55,0.88,47.71,13.65,25.32,33.48,35.87,87.18,Moderate
84.72,5.11,2.99,27.39,13.72,19.25,18.77,36.58,99.17,Needs Attention
20.99,7.3,2.25,27.84,21.75,32.37,29.11,32.03,87.28,Moderate
31.33,5.86,1.19,49.22,14.17,31.36,33.99,35.46,89.78,Moderate
51.68,6.78,1.8,58.43,33.78,65.87,25.25,27.37,71.28,Healthy
46.89,7.61,1.2,58.66,49.85,58.52,26.49,29.21,72.23,Healthy
49.98,8.68,2.26,37.76,14.04,29.95,33.17,34.42,42.93,Moderate
48.63,7.34,1.05,58.05,34.98,41.34,26.06,26.05,83.97,Healthy
49.06,7.05,1.49,61.57,36.52,41.72,26.35,25.43,75.62,Healthy
23.96,6.85,1.32,50.49,33.93,56.0,23.48,29.79,80.57,Healthy
93.23,8.74,2.67,20.69,14.55,25.16,12.9,22.8,96.2,Needs Attention
44.39,7.51,1.95,62.3,49.4,48.98,21.33,29.39,63.73,Healthy
57.92,6.81,1.93,68.98,35.0,75.31,19.24,28.91,65.73,Healthy
52.56,6.88,1.15,41.22,44.85,65.41,25.05,29.42,67.88,Healthy
51.95,6.61,1.4,50.46,39.17,60.5,30.57,23.39,83.4,Healthy
65.75,7.42,1.85,29.83,15.64,39.59,30.73,34.99,88.46,Moderate
70.61,5.74,1.87,38.99,18.6,33.8,34.3,35.67,49.49,Moderate
71.35,7.81,2.18,40.6,11.24,10.17,35.13,32.58,86.87,Moderate
64.44,5.73,0.92,23.92,26.07,36.77,27.97,31.03,85.68,Moderate
59.2,6.0,1.95,53.75,41.13,57.71,26.32,27.82,80.98,Healthy
86.29,9.0,2.62,23.75,13.65,16.7,15.34,40.61,28.76,Needs Attention
54.07,6.56,1.71,71.45,46.56,81.43,26.37,30.44,77.77,Healthy
71.48,5.48,1.95,34.4,21.77,22.85,34.28,40.76,44.23,Moderate
37.17,6.81,1.4,72.78,50.48,60.42,27.53,25.9,74.34,Healthy
85.07,8.74,0.56,22.93,11.4,14.37,33.03,18.14,32.41,Needs Attention
21.68,5.45,1.01,51.16,13.16,29.78,31.72,34.0,43.79,Moderate
53.1,6.58,1.38,66.2,32.89,45.52,21.36,24.53,73.16,Healthy
59.61,7.75,1.22,31.3,17.17,52.97,30.92,33.52,43.06,Moderate
85.31,8.68,0.51,17.52,13.83,20.83,20.74,35.71,27.72,Needs Attention
77.99,6.18,0.9,37.0,10.05,32.26,32.35,35.86,96.75,Moderate
64.35,7.26,1.25,46.78,41.82,37.74,27.91,25.59,86.6,Healthy
53.57,6.79,1.47,75.63,31.11,45.33,26.39,27.77,69.45,Healthy
67.49,7.87,2.56,34.89,22.87,34.31,33.69,35.7,79.0,Moderate
44.65,7.09,2.0,64.04,39.33,63.57,21.73,31.56,65.22,Healthy
59.12,6.66,1.43,51.83,28.72,59.13,25.76,29.8,56.23,Healthy
26.75,5.43,0.59,27.17,20.31,27.07,30.1,30.75,84.5,Moderate
51.73,7.37,1.5,65.02,37.3,46.89,24.71,25.03,78.52,Healthy
18.79,4.97,0.38,23.41,18.48,5.97,15.87,19.89,27.39,Needs Attention
57.12,6.28,1.2,69.56,50.75,45.79,24.93,26.77,82.59,Healthy
59.24,7.99,0.88,37.25,19.09,34.55,34.86,32.76,49.41,Moderate
73.33,6.94,1.31,60.06,45.05,57.93,25.74,29.9,79.81,Healthy
90.27,5.12,0.63,20.04,13.49,10.4,31.55,36.69,96.2,Needs Attention
5.43,8.95,0.49,12.07,12.02,15.2,34.79,20.72,97.84,Needs Attention
43.89,6.78,1.29,71.07,39.18,62.98,20.27,27.97,77.36,Healthy
55.57,8.07,0.94,49.62,19.18,29.14,27.33,32.56,78.61,Moderate
21.29,8.4,0.63,28.33,15.28,20.62,38.7,38.9,95.46,Needs Attention
64.97,6.64,1.05,50.59,30.03,34.0,23.59,26.79,82.62,Healthy
76.6,8.24,0.66,25.42,28.41,21.37,30.29,39.37,89.12,Moderate
11.5,5.23,0.41,15.52,9.72,18.54,16.8,34.35,34.21,Needs Attention
36.92,6.69,1.54,61.06,36.15,52.2,19.91,28.38,73.45,Healthy
22.76,5.63,0.94,35.85,28.3,39.74,33.96,37.55,46.17,Moderate
82.84,8.27,0.34,15.82,9.76,13.12,17.76,20.05,96.55,Needs Attention
40.75,6.37,1.2,63.22,44.29,42.5,29.29,27.86,73.12,Healthy
34.71,6.55,1.69,58.0,29.47,56.26,24.67,26.35,66.38,Healthy
54.0,7.25,1.5,66.41,41.16,46.94,24.15,26.15,77.11,Healthy
68.26,8.21,2.07,39.91,11.39,38.93,27.99,33.39,80.61,Moderate
83.04,8.76,2.77,22.59,10.4,7.1,17.88,38.38,21.95,Needs Attention
41.75,6.93,1.52,70.33,48.71,52.82,23.16,31.87,66.27,Healthy
42.96,6.8,1.8,63.47,22.58,58.49,23.39,28.53,70.65,Healthy
58.16,6.5,1.03,64.55,31.84,40.81,27.66,29.9,68.92,Healthy
49.91,6.67,1.44,49.54,45.42,71.14,19.97,30.54,74.18,Healthy
32.1,6.34,1.35,25.54,25.99,37.97,33.9,33.11,88.0,Moderate
85.38,4.56,0.33,23.02,7.62,15.42,36.02,18.1,95.64,Needs Attention
16.49,8.74,0.48,26.63,9.02,18.43,20.71,35.92,96.73,Needs Attention
95.91,4.95,0.26,18.87,4.11,7.18,16.26,38.17,94.12,Needs Attention
61.75,7.19,1.81,57.58,33.73,43.07,27.35,31.82,63.72,Healthy
57.26,7.08,1.06,43.22,44.67,44.53,26.74,22.11,71.11,Healthy
47.7,5.98,1.27,53.61,37.5,59.65,22.18,29.81,74.57,Healthy
53.04,6.69,1.78,60.06,41.38,59.78,25.4,29.08,77.47,Healthy
35.97,6.81,1.41,64.28,46.84,40.3,27.7,25.94,77.47,Healthy
25.53,8.29,2.77,25.51,12.14,44.51,35.3,33.54,90.85,Moderate
8.87,4.42,2.72,28.38,14.14,29.57,35.6,34.43,20.0,Needs Attention
59.61,5.06,2.09,48.41,25.2,39.59,29.29,29.76,49.28,Moderate
54.74,6.48,1.5,50.3,27.17,46.03,24.37,28.56,73.35,Healthy
92.3,8.43,0.38,17.53,9.65,19.95,33.42,35.89,33.34,Needs Attention
47.38,5.71,1.87,41.83,47.23,52.11,24.42,26.38,73.79,Healthy
26.3,5.49,2.25,42.13,27.95,30.73,27.76,33.42,90.0,Moderate
9.71,8.84,0.32,19.34,16.98,7.99,33.41,37.0,95.75,Needs Attention
12.33,4.81,0.44,26.89,10.36,9.82,17.71,20.31,92.55,Needs Attention
46.93,5.95,1.62,51.2,36.19,63.48,21.18,22.26,51.5,Healthy
6.8,8.95,0.58,19.23,8.39,16.48,17.15,20.58,30.96,Needs Attention
85.35,7.85,0.85,29.09,20.0,32.18,30.04,32.71,39.24,Moderate
17.38,8.61,0.37,20.7,6.89,22.67,20.02,34.54,95.77,Needs Attention
37.77,5.97,2.57,27.5,19.61,19.63,31.14,31.85,54.39,Moderate
23.08,5.26,1.07,30.23,6.57,30.05,32.68,34.52,36.57,Moderate
28.89,7.58,1.35,20.76,8.35,32.48,33.62,34.09,76.19,Moderate
3.79,4.76,0.16,21.99,10.73,8.89,14.67,17.01,26.88,Needs Attention
60.02,6.62,1.1,42.05,45.31,54.23,23.86,25.24,73.63,Healthy
90.88,5.18,0.24,23.48,12.08,21.49,34.98,37.77,96.7,Needs Attention
12.79,4.93,2.69,20.92,7.09,10.43,31.09,36.28,36.12,Needs Attention
45.17,7.03,1.39,59.49,39.75,59.0,27.52,24.04,87.83,Healthy
15.03,4.75,2.89,23.33,10.67,15.53,35.89,34.43,31.43,Needs Attention
13.95,4.94,2.64,24.84,8.97,7.47,17.71,18.77,92.77,Needs Attention
89.39,4.9,2.75,18.11,11.64,9.84,19.03,35.82,36.54,Needs Attention
33.12,5.48,2.34,26.73,27.3,48.07,31.85,30.64,93.44,Moderate
41.48,6.65,1.69,59.71,44.4,59.47,23.03,23.16,66.71,Healthy
42.8,7.18,1.49,50.54,41.78,53.9,29.17,28.14,64.97,Healthy
18.44,5.43,0.5,35.5,27.46,27.43,33.62,36.29,87.15,Moderate
35.75,8.16,0.67,35.19,22.79,10.01,35.44,37.02,82.71,Moderate
29.73,6.54,1.77,61.86,43.26,57.64,22.1,27.64,76.25,Healthy
26.77,5.34,0.57,41.19,20.44,16.89,35.72,25.56,46.64,Moderate
59.15,5.77,1.03,48.57,24.42,29.37,34.14,30.58,51.83,Moderate
96.25,8.68,0.35,17.0,15.42,21.14,35.44,22.51,38.0,Needs Attention
22.48,7.82,2.39,36.85,27.61,31.11,35.41,36.06,38.43,Moderate
33.53,7.81,0.89,30.84,20.81,45.21,33.01,31.79,36.67,Moderate
52.93,6.43,1.9,55.05,42.0,44.04,22.27,26.99,72.94,Healthy
11.17,8.77,0.43,19.96,14.85,15.53,17.04,20.52,30.3,Needs Attention
43.3,6.4,1.47,73.25,41.43,52.45,24.92,23.99,73.61,Healthy
52.09,7.13,1.46,49.47,43.67,53.7,23.95,28.63,55.69,Healthy
21.36,5.56,2.07,46.65,21.87,32.73,32.56,31.43,52.44,Moderate
33.62,5.21,1.85,26.47,19.94,25.18,33.3,34.38,85.85,Moderate
8.8,8.2,2.77,20.42,11.61,15.24,35.9,38.92,94.77,Needs Attention
42.16,6.28,1.39,50.43,41.64,37.99,26.53,27.35,73.71,Healthy
86.68,8.41,2.71,21.78,9.19,24.79,35.0,40.53,22.43,Needs Attention
58.3,6.31,1.01,55.81,42.41,60.68,24.86,20.25,63.26,Healthy
42.61,7.37,1.24,60.54,45.09,50.03,25.28,26.15,89.0,Healthy
41.44,6.91,1.3,63.82,36.02,67.75,25.02,30.68,76.66,Healthy
83.08,5.05,0.57,25.8,15.03,23.92,15.97,36.89,95.68,Needs Attention
52.46,5.6,1.95,24.86,19.81,41.61,26.62,27.37,34.29,Moderate
48.72,6.49,1.16,53.8,33.79,40.16,25.09,23.78,77.09,Healthy
34.34,6.19,0.94,34.07,14.35,25.8,32.9,32.37,38.71,Moderate
86.69,9.31,2.86,22.7,11.22,22.77,15.81,35.41,31.83,Needs Attention
38.56,7.89,0.87,36.16,27.3,26.37,31.58,36.97,27.67,Moderate
78.67,8.46,0.52,13.41,13.15,21.07,35.79,38.25,95.83,Needs Attention
88.34,5.12,0.75,23.1,12.97,14.03,32.89,23.45,91.95,Needs Attention
9.24,8.73,2.56,29.59,15.69,16.81,16.01,38.09,24.43,Needs Attention
78.99,7.02,1.54,66.84,26.25,63.72,21.19,29.61,66.67,Healthy
54.53,5.36,1.78,23.95,32.78,40.29,34.43,37.68,87.6,Moderate
27.91,7.59,0.9,25.62,21.46,24.08,28.6,29.9,95.68,Moderate
62.21,6.5,1.27,55.57,39.18,56.82,26.83,29.57,93.87,Healthy
14.2,5.27,2.82,20.31,15.55,9.21,36.43,19.59,92.72,Needs Attention
31.47,7.05,2.24,39.08,12.99,28.47,29.27,35.86,81.5,Moderate
86.71,5.24,2.75,16.24,9.26,18.59,18.01,37.63,94.12,Needs Attention
56.01,6.93,1.92,57.03,40.5,51.89,28.36,27.01,66.17,Healthy
79.92,5.92,1.06,16.31,21.66,35.01,33.46,33.21,52.08,Moderate
61.27,6.6,1.22,57.91,36.95,46.28,24.05,24.62,64.46,Healthy
26.69,5.2,2.19,36.86,19.23,17.66,31.65,34.84,86.61,Moderate
31.22,6.32,1.61,56.98,36.64,27.04,24.47,23.75,65.48,Healthy
51.68,6.79,1.6,59.67,37.16,57.04,26.75,31.49,61.46,Healthy
84.96,8.66,0.49,20.0,6.66,11.34,17.2,36.77,93.65,Needs Attention
47.86,6.63,1.73,65.64,47.75,40.29,24.69,28.18,89.25,Healthy
46.68,6.92,1.7,62.62,34.94,64.83,26.36,27.08,71.81,Healthy
87.49,8.33,2.73,21.39,5.55,20.51,17.09,40.52,33.3,Needs Attention
43.48,7.43,1.5,59.28,36.14,71.13,21.37,24.89,79.68,Healthy
44.65,6.57,1.66,55.48,42.5,53.22,24.5,27.32,81.27,Healthy
41.73,6.85,1.75,71.57,36.75,29.91,22.25,29.3,90.89,Healthy
53.54,5.88,1.42,54.83,30.06,44.98,23.51,28.02,60.8,Healthy
32.7,6.12,0.98,46.37,22.06,36.52,34.51,36.55,92.42,Moderate
15.71,8.74,2.88,24.12,11.56,22.26,36.21,38.42,92.64,Needs Attention
34.55,8.09,0.76,22.36,21.74,33.92,31.85,32.52,53.86,Moderate
52.71,6.45,1.47,54.46,47.12,54.88,20.56,30.29,80.7,Healthy
35.66,6.88,1.72,63.96,36.67,42.57,24.7,27.74,72.86,Healthy
42.55,6.99,1.35,63.53,36.62,57.77,21.07,28.65,53.11,Healthy
46.83,6.61,1.72,57.32,37.67,55.91,29.08,27.22,69.57,Healthy
38.75,7.1,0.43,58.53,23.06,38.79,30.43,33.11,91.61,Moderate
43.75,6.41,1.47,59.8,31.18,52.58,24.96,29.57,71.0,Healthy
68.11,6.1,1.25,34.41,22.35,31.79,32.17,27.42,78.45,Moderate
78.93,5.6,2.25,53.01,24.89,36.35,37.67,34.69,48.34,Moderate
26.45,4.83,2.55,13.12,15.05,22.92,16.88,18.64,38.56,Needs Attention
9.19,4.93,2.46,14.99,6.27,3.57,34.33,38.69,95.99,Needs Attention
35.73,6.56,1.46,63.8,32.9,46.12,25.85,29.71,83.19,Healthy
31.21,5.51,2.67,39.88,33.35,30.33,30.81,36.9,46.26,Moderate
91.69,5.19,2.82,22.37,15.4,10.96,15.85,42.0,96.11,Needs Attention
91.71,8.61,2.62,13.89,14.38,23.37,17.84,37.65,29.2,Needs Attention
53.84,7.43,1.34,46.66,36.84,33.41,25.79,28.73,68.05,Healthy
13.62,8.82,0.38,23.54,8.44,14.15,34.2,13.27,95.52,Needs Attention
78.07,5.46,0.85,42.79,26.15,33.16,34.29,30.59,89.55,Moderate
50.39,6.64,1.39,70.51,41.62,51.65,23.41,26.04,81.73,Healthy
52.65,6.27,1.3,56.96,31.76,66.35,25.75,32.35,79.11,Healthy
50.24,6.61,1.63,54.74,30.85,37.83,20.76,27.7,78.04,Healthy
60.33,6.65,1.61,67.5,27.97,69.47,22.55,25.95,66.55,Healthy
45.82,7.03,1.61,70.37,55.31,55.33,20.14,24.9,91.67,Healthy
25.16,5.48,2.81,34.96,11.05,36.14,34.82,35.69,38.58,Moderate
30.96,7.47,0.7,29.93,22.14,36.92,34.09,37.75,90.31,Moderate
41.53,8.15,2.22,29.41,15.97,25.99,31.86,35.14,51.54,Moderate
54.28,6.62,1.42,48.99,37.84,31.95,24.57,28.85,71.4,Healthy
42.6,6.31,1.43,66.08,27.11,44.79,25.93,27.13,84.75,Healthy
85.98,5.45,0.43,21.14,16.86,10.41,15.63,33.75,27.52,Needs Attention
84.98,7.98,0.57,15.79,13.21,15.32,35.18,16.09,36.46,Needs Attention
40.14,7.98,1.01,34.55,22.16,30.15,35.91,33.56,92.4,Moderate
55.27,6.55,1.42,45.12,28.2,48.15,27.77,22.78,83.1,Healthy
40.85,7.0,1.37,43.51,35.53,53.01,23.38,28.2,77.17,Healthy
15.49,5.05,0.58,19.42,10.78,8.96,36.49,39.61,98.01,Needs Attention
85.83,5.25,0.68,15.5,7.93,11.99,36.75,17.56,98.46,Needs Attention
44.34,6.43,1.19,55.53,45.59,46.16,26.02,19.9,68.53,Healthy
29.99,8.09,0.88,32.57,30.41,18.63,30.33,35.03,85.58,Moderate
79.64,8.87,2.8,19.12,16.48,18.6,37.4,20.43,33.76,Needs Attention
5.25,8.43,2.81,6.16,14.07,25.09,15.75,22.79,96.1,Needs Attention
74.39,5.42,0.93,43.41,15.76,42.47,35.95,36.28,91.48,Moderate
18.78,4.69,0.42,20.98,13.83,25.31,15.82,37.56,94.73,Needs Attention
41.21,6.35,1.35,61.45,44.94,48.33,23.39,24.47,76.56,Healthy
43.54,7.09,0.95,68.43,28.54,58.57,23.31,27.96,90.75,Healthy
77.78,5.56,2.49,40.66,20.93,51.39,32.2,34.54,55.7,Moderate
47.69,6.73,1.56,59.67,54.35,60.12,26.34,28.09,76.82,Healthy
22.67,8.56,1.77,21.38,28.52,20.16,34.97,34.17,47.08,Moderate
83.56,4.81,0.42,26.95,10.7,12.34,15.93,15.0,26.5,Needs Attention
10.74,9.14,0.44,21.44,17.76,18.99,31.43,33.33,98.51,Needs Attention
21.41,7.85,0.27,32.86,19.19,16.39,34.47,32.66,97.9,Moderate
48.76,7.66,0.94,36.2,36.36,34.79,35.0,34.68,80.59,Moderate
90.73,5.28,0.27,15.2,16.05,14.68,15.13,38.37,98.32,Needs Attention
52.0,6.59,1.61,46.06,54.37,63.4,21.5,24.63,75.79,Healthy
49.31,6.81,1.45,53.89,40.29,47.93,18.79,29.36,86.52,Healthy
49.67,6.52,1.88,52.75,42.67,51.09,23.78,29.7,77.22,Healthy
58.47,6.77,1.84,51.14,42.33,55.87,25.51,28.86,76.14,Healthy
56.45,6.47,1.68,78.55,50.77,63.91,25.29,25.67,71.5,Healthy
43.98,5.98,1.46,47.54,37.13,43.9,21.79,26.2,66.31,Healthy
34.89,6.37,2.58,9.05,28.57,30.93,26.13,35.12,47.55,Moderate
3.2,4.83,0.56,24.53,16.9,14.61,13.93,21.23,31.24,Needs Attention
4.58,4.9,2.49,17.75,17.78,15.6,15.58,18.87,27.9,Needs Attention
13.66,5.15,2.45,11.01,13.09,12.62,16.6,37.5,98.54,Needs Attention
31.03,5.94,1.17,31.77,14.25,45.88,34.26,35.14,48.59,Moderate
46.86,7.77,1.62,68.97,33.56,55.62,20.1,26.01,76.55,Healthy
37.02,7.56,2.34,39.05,17.73,29.94,36.58,38.19,89.34,Moderate
68.0,6.91,1.7,63.14,43.6,46.78,22.73,25.35,47.43,Healthy
29.5,7.92,2.46,21.48,33.84,23.09,34.98,37.64,84.99,Moderate
84.24,4.56,0.52,27.66,15.56,6.39,34.53,22.36,94.14,Needs Attention
51.54,6.94,1.58,55.51,50.46,46.82,20.57,24.24,77.54,Healthy
53.39,6.95,1.85,46.3,32.91,45.37,25.42,18.83,69.94,Healthy
86.57,8.55,0.2,25.6,15.22,16.2,36.43,16.74,96.8,Needs Attention
40.45,6.71,1.71,57.25,67.99,52.92,21.51,25.44,54.59,Healthy
40.18,6.89,1.63,62.09,49.17,55.91,22.56,28.78,73.53,Healthy
51.22,6.02,1.65,51.3,38.34,38.07,24.95,27.21,60.53,Healthy
30.44,7.58,2.22,48.62,28.72,38.44,31.46,36.75,94.78,Moderate
22.47,8.52,0.28,13.43,12.14,26.58,18.47,38.04,95.72,Needs Attention
7.19,4.75,0.51,24.63,10.35,19.64,15.46,19.68,30.73,Needs Attention
60.53,8.08,1.17,38.38,14.53,36.67,29.18,32.8,86.97,Moderate
87.47,8.78,2.91,23.3,11.64,24.62,28.57,37.34,99.1,Needs Attention
60.84,6.84,1.34,60.36,38.04,44.07,25.83,23.93,68.95,Healthy
52.23,6.25,1.25,75.43,45.27,44.36,21.43,25.45,69.16,Healthy
12.3,5.15,2.65,18.05,9.33,22.34,12.35,39.45,26.7,Needs Attention
53.53,7.28,1.78,60.65,58.22,61.37,23.62,25.34,83.19,Healthy
72.91,7.64,0.64,28.87,19.49,34.63,29.28,31.63,88.34,Moderate
24.96,7.65,2.78,33.01,25.64,31.04,31.13,34.3,77.36,Moderate
69.07,8.3,0.9,21.09,30.09,33.8,30.89,34.82,93.01,Moderate
48.92,6.01,2.31,15.55,15.36,33.85,33.59,33.55,34.72,Moderate
35.51,8.05,0.56,30.16,26.95,28.16,31.1,30.2,37.22,Moderate
44.44,7.25,1.14,42.61,44.41,50.93,23.94,28.68,73.23,Healthy
88.36,4.98,0.58,21.49,12.43,10.96,15.2,40.72,97.64,Needs Attention
82.64,5.71,1.95,30.57,20.94,31.79,35.45,36.32,87.84,Moderate
54.51,7.21,1.5,65.4,36.6,73.73,25.1,33.1,63.31,Healthy
15.39,8.45,0.37,29.4,7.85,11.38,35.68,18.64,29.43,Needs Attention
38.63,8.19,1.03,37.86,20.26,36.54,26.6,31.29,53.21,Moderate
37.16,7.51,1.64,67.41,37.72,63.26,21.07,26.26,78.66,Healthy
6.2,5.2,2.6,23.91,12.08,19.01,13.21,18.76,28.19,Needs Attention
70.03,8.22,0.73,40.15,29.21,19.25,30.48,28.5,54.78,Moderate
75.7,5.38,1.9,29.67,32.49,25.85,26.48,34.91,50.7,Moderate
31.49,5.93,2.06,35.82,33.76,31.27,32.76,38.6,37.57,Moderate
53.71,7.35,1.51,67.4,52.28,45.81,25.41,31.1,75.17,Healthy
42.38,7.19,1.71,68.37,56.52,62.52,21.18,28.77,55.0,Healthy
89.25,8.61,2.87,35.62,13.24,22.19,16.58,18.48,96.62,Needs Attention
23.84,6.16,0.96,36.99,29.32,36.87,31.23,30.84,53.55,Moderate
50.47,7.1,1.54,67.48,40.21,44.95,24.04,29.09,81.29,Healthy
56.04,7.34,1.71,54.46,32.09,47.72,24.81,26.77,62.74,Healthy
40.38,6.84,1.58,55.85,22.73,53.04,29.04,28.37,72.14,Healthy
53.31,5.81,1.37,66.01,41.18,53.46,23.59,23.82,71.85,Healthy
39.77,6.31,1.48,55.68,33.53,53.22,25.02,24.87,67.33,Healthy
33.43,6.08,2.46,39.58,29.09,21.99,31.49,34.73,93.88,Moderate
37.62,5.42,0.86,34.26,25.1,29.9,34.11,30.43,81.61,Moderate
14.82,8.29,0.38,27.28,15.34,8.59,32.51,21.92,26.51,Needs Attention
48.09,7.05,1.68,66.44,35.21,48.75,22.9,29.99,74.73,Healthy
89.37,4.76,0.6,18.18,18.19,12.13,16.1,17.27,37.08,Needs Attention
89.88,8.74,0.42,19.41,8.89,11.67,39.86,18.02,97.75,Needs Attention
